X,Y,Z,Name,Category,Price,Suburb,Pog Approved,,,,,,,,
151.21027,-33.86473,0,The Meat & Wine Co Circular Quay - O'Connell St,Steakhouse,$$$$,Circular Quay,Y,,,?,Steakhouse,,,,
151.22009,-33.83015,0,Enoteca 128 Italian Restaurant & Wine Bar,Italian,$$$$,Neutral Bay,N,,,?,Italian,,,,
151.12501,-34.04313,0,Bocca Bocca,Italian,$$,Caringbah,N,,,?,Italian,,,,
151.23185,-33.88819,0,Four Six Eight CafÈ,Brunch,$,Paddington,N,,,?,Brunch,,,,
151.26063,-33.89355,0,Bennett St Dairy,Brunch,$$,Bondi,N,,,?,Brunch,,,,
151.20486,-33.86941,0,Frango Kent Street,Chicken,$,CBD,Y,,,?,Chicken,,,,
151.14155,-33.91158,0,Olympic Meats,Greek,$$,Marrickville,N,,,?,Greek,,,,
151.21034,-33.86651,0,Sneaker Laundry LAB,Drinks,$,CBD,Y,,,?,Drinks,,,,
151.21242,-33.88148,0,Mishy's Sydney,Australian,$$$,Surry Hills,N,,,?,Australian,,,,
151.2149,-33.88161,0,ParipÈ,Spanish,$$$,Surry Hills,N,,,?,Spanish,,,,
151.21374,-33.88564,0,Mille Vini Wine Bar & Restaurant,Wine Bar,$$$,Surry Hills,N,,,?,Wine Bar,,,,
151.21365,-33.88798,0,Berto's Espresso,Brunch,$$,Surry Hills,N,,,?,Brunch,,,,
151.2162,-33.88367,0,Avner's,Bagels,$,Surry Hills,N,,,?,Bagels,,,,
151.2159,-33.88535,0,The Bunsik Burger,Burgers,$$,Surry Hills,N,,,?,Burgers,,,,
151.21697,-33.88555,0,Sang by Mabasa,Korean,$$$,Surry Hills,N,,,?,Korean,,,,
151.20957,-33.82311,0,Jizakana,Japanese,$$$,Cammeray,N,,,?,Japanese,,,,
151.21361,-33.89178,0,Vasco Surry Hills ,Italian,$$,Surry Hills,N,,,?,Italian,,,,
151.26809,-33.89445,0,Sefa Kitchen Bondi,Middle-Eastern,$$$,Bondi,N,,,?,Middle-Eastern,,,,
151.21407,-33.89429,0,St Jude CafÈ,Brunch,$$,Redfern,N,,,?,Brunch,,,,
151.28379,-33.88936,0,Rocker,Australian,$$$,Bondi,N,,,?,Australian,,,,
151.25813,-33.93348,0,The Lion and Buffalo,Brunch,$$,Coogee,N,,,?,Brunch,,,,
151.20288,-33.86522,0,Wild Sage,Brunch,$$,Barangaroo,N,,,?,Brunch,,,,
151.21146,-33.88771,0,Suzuya,Japanese,$$,Surry Hills,N,,,?,Japanese,,,,
151.25514,-33.92045,0,Coogee Wine Room - Restaurant & Bar,Wine Bar,$$$,Coogee,N,,,?,Wine Bar,,,,
151.17835,-33.85673,0,L'Auberge du Bout du Monde,French,$$$,Balmain,N,,,?,French,,,,
151.2583,-33.91197,0,Wagyuto Clovelly,Japanese,$$,Clovelly,N,,,?,Japanese,,,,
151.20974,-33.82316,0,Nico,Italian,$$$,Cammeray,N,,,?,Italian,,,,
151.26754,-33.89472,0,Iberica,Spanish,$$$,Bondi,N,,,?,Spanish,,,,
151.32952,-33.60726,0,Jonah's Restaurant & Boutique Hotel,Australian,$$$$$,Whale Beach,Y,,,?,Australian,,,,
151.20859,-33.85946,0,Le Foote,French,$$$$,The Rocks,N,,,?,French,,,,
151.26796,-33.89443,0,Carbon Mexican Woodfire Restaurant Bondi,Mexican,$$$,Bondi,N,,,?,Mexican,,,,
151.27126,-33.88837,0,Bonditony's Burger Joint,Burgers,$$,Bondi,Y,,,?,Burgers,,,,
151.17444,-33.89852,0,Kaiza Newtown ,Japanese,$$,Newtown,N,,,?,Japanese,,,,
151.24003,-33.88602,0,Chiswick Woollahra,Australian,$$$$,Woollahra,Y,,,?,Australian,,,,
151.27795,-33.88829,0,The Depot,Brunch,$$,Bondi,N,,,?,Brunch,,,,
151.27307,-33.88797,0,Brown Sugar,Australian,$$$,Bondi,N,,,?,Australian,,,,
151.2156,-33.87817,0,Chaco Ramen,Ramen,$$,Darlinghurst,N,,,?,Ramen,,,,
151.27295,-33.88649,0,Mamasaan,Japanese,$$$,Bondi,N,,,?,Japanese,,,,
151.27179,-33.88952,0,TAQIZA,Mexican,$$,Bondi,N,,,?,Mexican,,,,
151.24417,-33.87649,0,Indigo Double Bay,Brunch,$$,Double Bay,Y,,,?,Brunch,,,,
151.22499,-33.87388,0,Teta's Deli,Middle-Eastern,$$,Potts Point,N,,,?,Middle-Eastern,,,,
151.15407,-33.89641,0,Silvas Restaurant,Chicken,$$,Petersham,N,,,?,Chicken,,,,
151.13205,-33.96502,0,Hariri Chickens,Chicken,$,Kogarah,N,,,?,Chicken,,,,
151.14377,-33.90253,0,Oricco,Chicken,$,Dulwich Hill,N,,,?,Chicken,,,,
151.01115,-33.83413,0,Hawa Chicken,Chicken,$,Granville,N,,,?,Chicken,,,,
151.01116,-33.93685,0,Awafi Charcoal Chicken,Chicken,$,Revesby,N,,,?,Chicken,,,,
151.18211,-33.89505,0,Clem's Chicken,Chicken,$,Newtown,Y,,,?,Chicken,,,,
151.25154,-33.79667,0,Serva,Sandwiches,$,Seaforth,N,,,?,Sandwiches,,,,
151.21322,-33.88811,0,Four Ate Five,Brunch,$$,Surry Hills,N,,,?,Brunch,,,,
151.20915,-33.88663,0,Citt‡ CafÈ ,Brunch,$,Surry Hills,N,,,?,Brunch,,,,
151.22185,-33.86941,0,L'Expresso House,Brunch,$,Woolloomooloo,N,,,?,Brunch,,,,
151.20428,-33.85678,0,Ventuno Restaurant,Italian,$$$,Walsh Bay,N,,,?,Italian,,,,
151.15347,-33.90196,0,Bespoke and Grind,Brunch,$,Marrickville,N,,,?,Brunch,,,,
151.24013,-33.91682,0,High St Society,Brunch,$,Randwick,Y,,,?,Brunch,,,,
151.15475,-33.90951,0,Kelby's ,Brunch,$$,Marrickville,N,,,?,Brunch,,,,
151.15339,-33.90478,0,Valentinas Sydney,Brunch,$$,Marrickville,N,,,?,Brunch,,,,
151.20316,-33.8783,0,Haven Coffee - Haymarket,Drinks,$,Haymarket,Y,,,?,Drinks,,,,
151.20572,-33.91393,0,Haven Coffee - Rosebery,Drinks,$,Roseberry,N,,,?,Drinks,,,,
151.19928,-33.88532,0,KOI Dessert Bar,Dessert,$,Chippendale,N,,,?,Dessert,,,,
151.1068,-33.81444,0,KOI Dessert Kitchen,Dessert,$,Ryde,N,,,?,Dessert,,,,
151.21648,-33.88563,0,Sweet Chick,Dessert,$,Surry Hills,N,,,?,Dessert,,,,
151.20835,-33.85797,0,The Tea Cosy,Tea House,$$,The Rocks,N,,,?,Tea House,,,,
151.20717,-33.8724,0,Dulcet CafÈ,Dessert,$,CBD,N,,,?,Dessert,,,,
151.20366,-33.87871,0,Gumshara,Ramen,$$,Haymarket,N,,,?,Ramen,,,,
151.22268,-33.87168,0,The Butler,Mexican,$$$$,Potts Point,N,,,?,Mexican,,,,
151.20217,-33.86398,0,Baharat Bar ,Turkish,$$$,Barangaroo,N,,,?,Turkish,,,,
151.20132,-33.86453,0,Anason,Turkish,$$$,Barangaroo,Y,,,?,Turkish,,,,
151.17907,-33.90165,0,Konak Turkish Restaurant,Turkish,$$,Newtown,N,,,?,Turkish,,,,
151.21286,-33.89163,0,Erciyes Restaurant,Turkish,$$,Surry Hills,N,,,?,Turkish,,,,
151.17471,-33.89879,0,Taste of Turkey,Turkish,$$,Newtown,N,,,?,Turkish,,,,
151.17365,-33.89864,0,Turkuaz Turkish Cuisine,Turkish,$$$,Newtown,N,,,?,Turkish,,,,
151.21353,-33.8867,0,San Java,Drinks,$,Surry Hills,Y,,,?,Drinks,,,,
151.20589,-33.87218,0,Chinatown Country Club - Coffee House,Drinks,$,CBD,Y,,,?,Drinks,,,,
151.21322,-33.89146,0,Mogu Mogu - Onigiri Community,Japanese,$,Surry Hills,N,,,?,Japanese,,,,
151.25611,-33.92061,0,Melonhead,Drinks,$,Coogee,Y,,,?,Drinks,,,,
151.13193,-34.05185,0,Our Father,Brunch,$$,Burraneer,N,,,?,Brunch,,,,
151.24395,-33.87803,0,Arte Bianca,Italian,$$,Double Bay,Y,,,?,Italian,,,,
151.15376,-33.89619,0,Sweet Belem Cake Boutique,Dessert,$,Petersham,N,,,?,Dessert,,,,
151.20801,-33.83911,0,Taruhachi Bento,Japanese,$$,North Sydney,N,,,?,Japanese,,,,
151.08747,-33.86044,0,La Lune Market,Sandwiches,$,North Strathfield,N,,,?,Sandwiches,,,,
151.19533,-33.82384,0,Dozo by 88 Wagyu House,Japanese,$$$,St Leonards,N,,,?,Japanese,,,,
151.10472,-33.87654,0,Inoichi Ramen,Ramen,$,Burwood,N,,,?,Ramen,,,,
150.85402,-33.78387,0,Kerbside Eatery Eastern Creek,Sandwiches,$,Eastern Creek,N,,,?,Sandwiches,,,,
150.85907,-33.97059,0,Kerbside Eatery Edmondson Park,Sandwiches,$,Edmondson Park,N,,,?,Sandwiches,,,,
151.01574,-34.06457,0,LOAF Engadine,Sandwiches,$,Engadine,N,,,?,Sandwiches,,,,
151.03236,-33.9187,0,Banhi mi Phuong 18,Banh Mi,$,Bankstown,N,,,?,Banh Mi,,,,
151.19863,-33.88901,0,Calico,Brunch,$$,Redfern,N,,,?,Brunch,,,,
151.2084,-33.87167,0,Garam Merica,Indonesian,$$,CBD,N,,,?,Indonesian,,,,
151.19638,-33.87756,0,Ramen Shogun Ultimo,Ramen,$$,Ultimo,N,,,?,Ramen,,,,
151.20659,-33.82866,0,Ryo's Noodles,Ramen,$,Crows Nest,N,,,?,Ramen,,,,
151.20919,-33.85694,0,Luna Lu,Asian-Fusion,$$$$$,The Rocks,N,,,?,Asian-Fusion,,,,
151.20538,-33.90709,0,By Sang,Japanese,$$$$,Zetland,N,,,?,Japanese,,,,
151.18257,-33.8947,0,Duk Inn Newtown,Cantonese,$$$,Newtown,N,,,?,Cantonese,,,,
151.00198,-33.88311,0,Burger Heist,Burgers,$,Chester Hill,N,,,?,Burgers,,,,
151.22981,-33.88649,0,Izy.Aki,Omakase,$$$$$,Paddington,N,,,?,Omakase,,,,
151.20734,-33.86753,0,Morena,Latin-American,$$$$,CBD,N,,,?,Latin-American,,,,
151.2122,-33.89213,0,S'WICH | surry hills,Sandwiches,$$,Redfern,N,,,?,Sandwiches,,,,
151.23749,-33.88877,0,Big Mama's,Italian,$$,Woollahra,N,,,?,Italian,,,,
151.14111,-33.90349,0,Marci Lou's Burger Co,Burgers,$,Dulwich Hill,N,,,?,Burgers,,,,
150.94689,-33.89869,0,Marci Lou's Burger Co,Burgers,$,Cabramatta,N,,,?,Burgers,,,,
151.22491,-33.87066,0,Gypsy Espresso,Brunch,$$,Potts Point,N,,,?,Brunch,,,,
151.19777,-33.88406,0,Milk and Steam CafÈ,Brunch,$$,Ultimo,N,,,?,Brunch,,,,
151.21442,-33.8927,0,Evie's Redfern,Brunch,$$,Redfern,N,,,?,Brunch,,,,
151.22426,-33.87292,0,Cinnamon,Middle-Eastern,$$$,Potts Point,N,,,?,Middle-Eastern,,,,
151.20566,-33.83044,0,Eighty Ate,Brunch,$$,North Sydney,N,,,?,Brunch,,,,
151.20887,-33.95822,0,Filante Woodfire Pizzeria,Italian,$$,Banksmeadow,N,,,?,Italian,,,,
150.86986,-33.76285,0,Starlight Bakery,Bakery,$,Doonside,N,,,?,Bakery,,,,
151.20458,-33.84446,0,Fiore Bread,Bakery,$,McMahons Point,N,,,?,Bakery,,,,
151.16338,-33.88839,0,Pantry Story Bakery,Bakery,$,Stanmore,N,,,?,Bakery,,,,
151.19789,-33.82181,0,Pizza D'oro,Italian,$$,St Leonards,N,,,?,Italian,,,,
151.20899,-33.88397,0,Swee by Sugar Less Concept,Bakery,$,Surry Hills,N,,,?,Bakery,,,,
151.00537,-33.80694,0,Fratelli Pulcinella Parramatta,Italian,$$,Parramatta,N,,,?,Italian,,,,
151.19947,-33.89466,0,Taguan CafÈ,Brunch,$,Redfern,N,,,?,Brunch,,,,
151.18932,-33.90746,0,Ellen,Brunch,$$,Alexandria,N,,,?,Brunch,,,,
151.17939,-33.90243,0,Comeco Foods CafÈ,Dessert,$,Newtown,N,,,?,Dessert,,,,
151.19966,-33.88478,0,cha-no-wa Sydney,Drinks,$,Chippendale,Y,,,?,Drinks,,,,
151.1855488,-33.7958281,0,Gelateria Gondola Chatswood,Gelato,$,Chatswood,N,,,?,Gelato,,,,
151.2152182,-33.8798992,0,Rivareno Gelato Darlinghurst,Gelato,$,Darlinghurst,N,,,?,Gelato,,,,
151.2249536,-33.8717362,0,Rivareno Gelato Potts Point,Gelato,$,Potts Point,N,,,?,Gelato,,,,
151.201571,-33.8653457,0,Rivareno Gelato Barangaroo,Gelato,$,Barangaroo,Y,,,?,Gelato,,,,
151.2726815,-33.8927709,0,Mapo Bondi,Gelato,$,Bondi,Y,,,?,Gelato,,,,
151.1839392,-33.8930149,0,Mapo Newtown,Gelato,$,Newtown,N,,,?,Gelato,,,,
151.221219,-33.8779953,0,Gelato Messina Darlinghurst,Gelato,$,Darlinghurst,N,,,?,Gelato,,,,
151.2719393,-33.8897695,0,Gelato Messina Bondi,Gelato,$,Bondi,N,,,?,Gelato,,,,
151.21379,-33.8855067,0,Gelato Messina Surry Hills,Gelato,$,Surry Hills,N,,,?,Gelato,,,,
151.2097444,-33.8617556,0,Gelato Messina Circular Quay,Gelato,$,Circular Quay,Y,,,?,Gelato,,,,
151.2096374,-33.8678843,0,Gelato Messina Martin Place,Gelato,$,CBD,N,,,?,Gelato,,,,
151.2019538,-33.9178738,0,Gelato Messina Rosebery,Gelato,$,Rosebery,N,,,?,Gelato,,,,
151.2024991,-33.8786079,0,Gelato Messina Darling Square,Gelato,$,Haymarket,N,,,?,Gelato,,,,
151.2379063,-33.9213491,0,Gelato Messina Randwick,Gelato,$,Randwick,N,,,?,Gelato,,,,
151.1956278,-33.8684667,0,Gelato Messina The Star,Gelato,$,Pyrmont,N,,,?,Gelato,,,,
151.199546,-33.894797,0,Ciccone & Sons,Gelato,$,Redfern,N,,,?,Gelato,,,,
150.7975244,-34.0735548,0,The Scoop Artisan Gelato,Gelato,$,Campbelltown,N,,,?,Gelato,,,,
151.1719991,-33.8988937,0,Cow & The Moon,Gelato,$,Enmore,N,,,?,Gelato,,,,
151.2105898,-33.8625004,0,Zini Contemporary Gelateria,Gelato,$,Circular Quay,N,,,?,Gelato,,,,
151.2425537,-33.920341,0,Gaia Gelato Randwick Pty Ltd,Gelato,$,Randwick,N,,,?,Gelato,,,,
151.0940329,-33.8731128,0,Duo Duo Strathfield,Gelato,$,Strathfield,N,,,?,Gelato,,,,
151.0887384,-33.9294052,0,Duo Duo Roselands,Gelato,$,Roselands,N,,,?,Gelato,,,,
151.2497806,-33.8929088,0,Anita Gelato,Gelato,$,Bondi Junction,N,,,?,Gelato,,,,
151.2004891,-33.8848184,0,Anita Gelato,Gelato,$,Chippendale,N,,,?,Gelato,,,,
151.2758694,-33.8893333,0,Anita Gelato,Gelato,$,Bondi,Y,,,?,Gelato,,,,
151.19679,-33.8947294,0,Anita Gelato,Gelato,$,Eveleigh,N,,,?,Gelato,,,,
151.2864638,-33.7982231,0,Anita Gelato,Gelato,$,Manly,N,,,?,Gelato,,,,
151.2020203,-33.8629543,0,Anita Gelato,Gelato,$,Barangaroo,N,,,?,Gelato,,,,
151.153437,-34.0517043,0,Anita Gelato,Gelato,$,Cronulla,N,,,?,Gelato,,,,
151.1242743,-33.9264516,0,Pep's Italian Ice,Gelato,$,Earlwood,N,,,?,Gelato,,,,
151.1311909,-33.8576757,0,Trovatino CafÈ,Gelato,$,Wareemba,N,,,?,Gelato,,,,
151.2049956,-33.870377,0,Kuro Bar & Dining,Japanese,$$$$$,CBD,N,,,?,Japanese,,,,
151.0028569,-33.8140968,0,Oribu,Japanese,$$$$$$,Parramatta,N,,,?,Japanese,,,,
151.1519178,-34.0543985,0,Green Shiso Japanese Restaurant,Japanese,$$,Cronulla,N,,,?,Japanese,,,,
151.2227684,-33.8733655,0,Yakitori Chaco Bar,Japanese,$$,Potts Point,N,,,?,Japanese,,,,
151.2155686,-33.8766914,0,Moku Sydney,Japanese,$$$,Darlinghurst,N,,,?,Japanese,,,,
151.2084986,-33.8625277,0,Besuto - Omakase Sydney,Omakase,$$$$$$,Circular Quay,N,,,?,Omakase,,,,
151.2243906,-33.8730977,0,Kisuke,Omakase,$$$$$$,Potts Point,N,,,?,Omakase,,,,
151.2104348,-33.8778855,0,HACO,Omakase,$$$$$,CBD,N,,,?,Omakase,,,,
151.2027699,-33.87867,0,Kuon Omakase,Omakase,$$$$$$,Haymarket,N,,,?,Omakase,,,,
151.2012764,-33.8625621,0,Yoshii's Omakase,Omakase,$$$$$$,Barangaroo,N,,,?,Omakase,,,,
151.2151252,-33.8783884,0,Restaurant Ka,Omakase,$$$$$$,Darlinghurst,N,,,?,Omakase,,,,
151.2485366,-33.8921089,0,Ichi-Ban Boshi,Ramen,$,Bondi Junction,N,,,?,Ramen,,,,
151.2498488,-33.8933151,0,Leaf CafÈ & Co Bondi,Brunch,$$,Bondi Junction,N,,,?,Brunch,,,,
151.2170139,-33.8855747,0,Tonton Bread,Bakery,$,Surry Hills,N,,,?,Bakery,,,,
151.2078496,-33.8724566,0,Black Star Pastry Sydney CBD,Dessert,$,CBD,N,,,?,Dessert,,,,
151.202059,-33.917518,0,Black Star Pastry Rosebery,Dessert,$,Rosebery,N,,,?,Dessert,,,,
151.1789963,-33.8972123,0,Black Star Pastry Newtown,Dessert,$,Newtown,N,,,?,Dessert,,,,
151.2036368,-33.9023162,0,Cuppa Flower,Brunch,$$,Waterloo,N,,,?,Brunch,,,,
151.2035349,-33.8788789,0,Molly Tea (Darling Square),Drinks,$,Haymarket,N,,,?,Drinks,,,,
151.1039396,-33.8783691,0,Molly Tea (Burwood),Drinks,$,Burwood,N,,,?,Drinks,,,,
151.1749067,-33.8985685,0,Cairo Takeaway,Middle-Eastern,$$,Newtown,N,,,?,Middle-Eastern,,,,
151.1539471,-33.8954498,0,Fich At Petersham,Seafood,$$,Petersham,N,,,?,Seafood,,,,
151.1725348,-33.898791,0,Queen Chow Enmore,Cantonese,$$$,Enmore,N,,,?,Cantonese,,,,
151.1185114,-33.8530791,0,Angelo's Cabarita,Australian,$$$,Cabarita,N,,,?,Australian,,,,
151.1724783,-33.8563624,0,Casa Esquina,Latin-American,$$$$,Balmain,N,,,?,Latin-American,,,,
151.1829949,-33.899463,0,Shenkin Erskineville,Brunch,$$,Erskineville,N,,,?,Brunch,,,,
151.1811647,-33.8955667,0,Shenkin Newtown Espresso Bar,Brunch,$$,Newtown,N,,,?,Brunch,,,,
151.173482,-33.898586,0,Shenkin,Brunch,$$,Enmore,N,,,?,Brunch,,,,
151.1359645,-33.9520585,0,Smokin' Al's BBQ,BBQ,$$,Rockdale,N,,,?,BBQ,,,,
151.1344485,-33.8221945,0,Tayta's Manoosh - Authentic Lebanese Bakery,Bakery,$,Hunters Hill,N,,,?,Bakery,,,,
151.1431001,-33.8334471,0,Stoneground Bakery,Bakery,$,Hunters Hill,N,,,?,Bakery,,,,
151.2510484,-33.895466,0,Wholegreen Bakery Bondi Junction,Bakery,$,Bondi Junction,N,,,?,Bakery,,,,
151.2054569,-33.8716284,0,Wholegreen Bakery & CafÈ Sydney City,Bakery,$,CBD,N,,,?,Bakery,,,,
151.2679521,-33.8943084,0,Mamis Bondi,Mexican,$,Bondi,N,,,?,Mexican,,,,
151.121807,-33.869336,0,The Lab - Black Poison,Sandwiches,$,Five Dock,N,,,?,Sandwiches,,,,
151.2097047,-33.885846,0,AMA Surry Hills,Ramen,$,Surry Hills,N,,,?,Ramen,,,,
151.2851747,-33.7975871,0,Belgrave Cartel,Italian,$$$,Manly,N,,,?,Italian,,,,
151.1537976,-33.9131395,0,The D's Bar & Dining,Asian-Fusion,$$$,Marrickville,N,,,?,Asian-Fusion,,,,
151.2430981,-33.9203643,0,Four Frogs Creperie - Randwick,Dessert,$,Randwick,Y,,,?,Dessert,,,,
151.2446567,-33.8317928,0,Four Frogs Creperie - Mosman,Dessert,$,Mosman,N,,,?,Dessert,,,,
151.1695725,-33.8142849,0,Four Frogs Creperie - Lane Cove,Dessert,$,Lane Cove,N,,,?,Dessert,,,,
151.2102475,-33.8616981,0,Four Frogs Creperie - Circular Quay,Dessert,$,Circular Quay,Y,,,?,Dessert,,,,
150.9107413,-33.7524061,0,BlackBear BBQ Blacktown,BBQ,$$,Blacktown,N,,,?,BBQ,,,,
150.8918044,-33.8477377,0,BlackBear BBQ Wetherill Park,BBQ,$$,Wetherill Park,N,,,?,BBQ,,,,
151.164362,-33.909894,0,LP's Quality Meats,BBQ,$$,Marrickville,N,,,?,BBQ,,,,
150.917934,-33.6846209,0,MEAT AND FIRE BBQ,BBQ,$$,Rouse Hill,N,,,?,BBQ,,,,
151.0393402,-33.9315912,0,2 Smokin' Arabs,BBQ,$$,Bankstown,N,,,?,BBQ,,,,
151.2056055,-33.8704062,0,Roast Republic,BBQ,$$$,CBD,N,,,?,BBQ,,,,
150.8940425,-33.9273219,0,Bottom of the Barrel BBQ,BBQ,$$,Prestons,N,,,?,BBQ,,,,
151.2166484,-33.8781038,0,Elements Smokehouse and Bar,BBQ,$$$,Darlinghurst,N,,,?,BBQ,,,,
151.2010894,-33.8858445,0,Brews Brothers Coffee & Tea Co.,Brunch,$$,Chippendale,N,,,?,Brunch,,,,
151.2796992,-33.8864675,0,G'day Bondi CafÈ,Brunch,$$,Bondi,Y,,,?,Brunch,,,,
151.2122178,-33.8945198,0,First Drop CafÈ Redfern,Brunch,$$,Redfern,N,,,?,Brunch,,,,
151.2285626,-33.8859633,0,Paddington Grind,Brunch,$,Paddington,N,,,?,Brunch,,,,
151.1593572,-33.8876182,0,Crowbar Sydney & Ultimate Pig,Burgers,$$,Leichhardt,N,,,?,Burgers,,,,
151.1847506,-33.8955064,0,One Another,Brunch,$$,Newtown,N,,,?,Brunch,,,,
151.1300153,-33.8661802,0,Buttercrumbs Croissant Five Dock,Bakery,$,Five Dock,N,,,?,Bakery,,,,
151.1300215,-33.8660844,0,The Burg Five Dock,Burgers,$$,Five Dock,N,,,?,Burgers,,,,
151.132163,-33.87252,0,Filicudi Restaurant Five Dock,Italian,$$$,Five Dock,N,,,?,Italian,,,,
151.1352666,-33.8653465,0,Skinny Tony's Really Italian,Italian,$$$,Five Dock,N,,,?,Italian,,,,
151.1962738,-33.8840823,0,Kafe Kooks - The House Of Roti,Malaysian,$,Ultimo,N,,,?,Malaysian,,,,
151.1836005,-33.8936607,0,ANTE,Wine Bar,$$,Newtown,N,,,?,Wine Bar,,,,
151.183857,-33.8929869,0,Master Ricelyn in Newtown,Asian-Fusion,$$,Newtown,N,,,?,Asian-Fusion,,,,
151.1783168,-33.9000722,0,Bloodwood Restaurant & Bar,Wine Bar,$$$,Newtown,N,,,?,Wine Bar,,,,
151.181754,-33.8955393,0,Best Gourmet Restaurant Newtown,Cantonese,$$,Newtown,N,,,?,Cantonese,,,,
151.1758698,-33.8984402,0,"Vandal Taqueria, Sydney",Mexican,$$,Newtown,N,,,?,Mexican,,,,
151.18263,-33.8944432,0,Belly Bao,Burgers,$$,Newtown,N,,,?,Burgers,,,,
151.181094,-33.896096,0,Odd Culture Newtown,Wine Bar,$$,Newtown,N,,,?,Wine Bar,,,,
151.1845424,-33.8928389,0,Pastizzi CafÈ - North King Street,Italian,$$,Newtown,N,,,?,Italian,,,,
151.2014956,-33.827593,0,Ramen Auru,Ramen,$$,Crows Nest,N,,,?,Ramen,,,,
151.2093651,-33.8870781,0,Jazushi,Japanese,$$,Surry Hills,N,,,?,Japanese,,,,
151.2204137,-33.8784266,0,Gaku Robata Grill,Japanese,$$$,Darlinghurst,N,,,?,Japanese,,,,
151.2103281,-33.8822961,0,Gogyo,Japanese,$$,Surry Hills,N,,,?,Japanese,,,,
151.2069616,-33.8769575,0,Ramen Zundo,Ramen,$$,CBD,N,,,?,Ramen,,,,
151.1923314,-33.8666314,0,Umami Dojo,Ramen,$$,Pyrmont,N,,,?,Ramen,,,,
151.181699,-33.896003,0,Rising Sun Workshop,Ramen,$$,Newtown,N,,,?,Ramen,,,,
151.189673,-33.7944553,0,Manpuku Chatswood,Ramen,$$,Chatswood,N,,,?,Ramen,,,,
151.2273377,-33.9225448,0,Manpuku Kingsford,Ramen,$$,Kingsford,N,,,?,Ramen,,,,
151.2236893,-33.8316265,0,Manpuku Neutral bay,Ramen,$$,Neutral Bay,N,,,?,Ramen,,,,
151.1973966,-33.824331,0,Sekka Dining,Japanese,$$,St Leonards,N,,,?,Japanese,,,,
151.0924805,-33.8580961,0,Kosuke Ramen,Ramen,$$,North Strathfield,N,,,?,Ramen,,,,
151.1696218,-33.8157136,0,Kosuke Ramen,Ramen,$$,Lane Cove,N,,,?,Ramen,,,,
151.2045447,-33.8710825,0,Menya City Japanese Noodle Bar,Ramen,$,CBD,N,,,?,Ramen,,,,
151.2036884,-33.8809419,0,Menya Chinatown,Ramen,$,Haymarket,N,,,?,Ramen,,,,
151.2024947,-33.8781505,0,Hakatamon Ramen,Ramen,$$,Haymarket,N,,,?,Ramen,,,,
151.1798412,-33.7970828,0,Hakatamon Ramen Chatswood,Ramen,$$,Chatswood,N,,,?,Ramen,,,,
151.204333,-33.869091,0,Nichi Getsu Do,Ramen,$$,CBD,N,,,?,Ramen,,,,
151.1880176,-33.7951693,0,Ramen Zundo Chatswood,Ramen,$$,Chatswood,N,,,?,Ramen,,,,
151.1917073,-33.8837884,0,Ramen Goku,Ramen,$,Glebe,N,,,?,Ramen,,,,
151.1811398,-33.8955234,0,Shinmachi Newtown,Japanese,$$,Newtown,N,,,?,Japanese,,,,
151.1513033,-33.9154171,0,Maki and Ramen,Ramen,$,Marrickville,N,,,?,Ramen,,,,
151.2001534,-33.8925548,0,RaRa,Ramen,$$,Redfern,N,,,?,Ramen,,,,
151.224792,-33.875458,0,Bones Ramen,Ramen,$$,Ruschutters Bay,N,,,?,Ramen,,,,
151.2128256,-33.8612062,0,RAMEN Ippudo Circular Quay,Ramen,$$,Circular Quay,N,,,?,Ramen,,,,
151.2089573,-33.8697189,0,Ramen IPPUDO Westfield Sydney,Ramen,$$,CBD,N,,,?,Ramen,,,,
151.1695844,-33.7750506,0,Domo Domo,Japanese,$$,Lindfield,N,,,?,Japanese,,,,
151.2058923,-33.8759036,0,Mappen,Ramen,$,CBD,N,,,?,Ramen,,,,
151.2488339,-33.8924042,0,Mappen - Bondi Junction,Ramen,$,Bondi Junction,N,,,?,Ramen,,,,
151.1652176,-33.9057119,0,Island Boys Foods,Jamaican,$,Marrickville,N,,,?,Jamaican,,,,
151.2149823,-33.880965,0,Rosie Campbell's,Jamaican,$$,Surry Hills,N,,,?,Jamaican,,,,
151.1540025,-33.8964627,0,Kickin' Inn Petersham,Seafood,$$,Petersham,N,,,?,Seafood,,,,
151.2128556,-33.9059974,0,Kickin'Inn Zetland,Seafood,$$,Zetland,N,,,?,Seafood,,,,
151.2011956,-33.8260953,0,Kickin'Inn Crows Nest,Seafood,$$,Crows Nest,N,,,?,Seafood,,,,
151.0786191,-33.8246907,0,Kickin'Inn Marina Square,Seafood,$$,Wentworth Point,N,,,?,Seafood,,,,
151.0318651,-33.9170162,0,Kickin'Inn Bankstown,Seafood,$$,Bankstown,N,,,?,Seafood,,,,
151.0041908,-33.812147,0,Kickin'Inn Parramatta,Seafood,$$,Parramatta,N,,,?,Seafood,,,,
150.9273152,-33.8839887,0,"Kickin'Inn, Canley Heights",Seafood,$$,Canley Heights,N,,,?,Seafood,,,,
151.0724607,-34.0337851,0,Kickin'Inn Kirrawee,Seafood,$$,Kirrawee,N,,,?,Seafood,,,,
151.156029,-33.878242,0,montÈ,French,$$$,Leichhardt,N,,,?,French,,,,
